Date,Open,High,Low,Close,Volume,ticker
2023-07-12,100374.1113,101671.1297,99630.627,100108.0733,15280978194.0,BTC
2023-07-13,99999.7295,101800.3252,96513.455,97236.413,19866749180.0,BTC
2023-07-14,97503.4284,102547.931,95911.8765,102272.1318,14569854021.0,BTC
2023-07-15,102343.3121,104892.6214,94656.8923,95963.0642,21760658788.0,BTC
2023-07-16,96531.9154,98007.8841,93415.7536,93764.7187,47680034407.0,BTC
2023-07-17,93597.7097,96767.9562,92673.0063,95290.6363,14480530574.0,BTC
2023-07-18,94516.0366,101939.826,94134.6476,101797.2978,22021908221.0,BTC
2023-07-19,101260.775,102164.047,100518.012,101547.0308,25862526865.0,BTC
2023-07-20,100861.6108,103285.7084,98783.559,99236.2795,9105805333.0,BTC
2023-07-21,99958.3021,108583.2686,99288.2485,107427.0772,25708143124.0,BTC
2023-07-22,107331.2413,108772.9541,98608.9043,101118.7614,21414129644.0,BTC
2023-07-23,100962.4048,102803.3165,90900.5593,92226.3454,16042013034.0,BTC
2023-07-24,92803.9442,95395.8985,90953.2772,93974.7791,36773368955.0,BTC
2023-07-25,93479.9464,94982.4244,91573.8506,92041.5551,11546786250.0,BTC
2023-07-26,92717.1615,94299.1424,86947.1086,88203.6533,19091120232.0,BTC
2023-07-27,88182.3084,91430.9607,87304.3003,90894.4873,9117598306.0,BTC
2023-07-28,91014.1986,93970.4683,90488.1032,91857.5478,6066081607.0,BTC
2023-07-29,91767.7664,93442.4164,88752.9935,89733.8154,12459807811.0,BTC
2023-07-30,89669.0926,90287.7776,84802.6223,85061.5316,24571826266.0,BTC
2023-07-31,84781.5207,90368.1942,83746.6204,88262.7449,35537763492.0,BTC
2023-08-01,87608.5073,91642.6155,85626.7596,90733.4923,73430557490.0,BTC
2023-08-02,90956.6133,92023.0778,89811.4702,90383.4493,18841985309.0,BTC
2023-08-03,90214.1289,99972.1931,89496.9378,97701.794,19751273382.0,BTC
2023-08-04,97543.3678,98851.8665,91288.9128,93435.9674,34640686467.0,BTC
2023-08-05,92706.1995,94947.8429,85839.5337,87663.3845,11058598494.0,BTC
2023-08-06,87922.9213,88528.79,84515.5235,85178.0835,35348654903.0,BTC
2023-08-07,85373.1404,87287.1429,83075.1235,85040.6648,43457887165.0,BTC
2023-08-08,84753.0824,86538.0851,84643.9489,85940.037,52164029654.0,BTC
2023-08-09,86257.5428,86782.8469,83459.8659,85099.2221,17621649208.0,BTC
2023-08-10,84726.9718,87331.625,83085.2852,86392.7898,23987151022.0,BTC
2023-08-11,86113.753,86214.5236,81282.2564,81993.4663,28231028902.0,BTC
2023-08-12,82527.1452,87539.1481,80780.21,87145.373,32264080717.0,BTC
2023-08-13,86352.1071,88256.0926,84833.5212,86871.2667,47236216936.0,BTC
2023-08-14,86643.1864,92845.8067,86163.395,91072.3052,33366672999.0,BTC
2023-08-15,90901.9321,94224.8676,89685.0329,92420.4448,23442394213.0,BTC
2023-08-16,93155.2471,96386.138,91021.806,94238.7875,18443286751.0,BTC
2023-08-17,94813.8688,98616.5832,93101.4932,96550.1034,33620667382.0,BTC
2023-08-18,97423.4185,98628.481,95338.3452,98412.3042,82521743922.0,BTC
2023-08-19,98697.9953,101277.7219,98505.416,101135.3982,45195799336.0,BTC
2023-08-20,100214.2329,107448.1375,97742.584,106973.8703,35883919572.0,BTC
2023-08-21,107328.9105,110130.9429,104679.8987,107892.8376,26437287104.0,BTC
2023-08-22,107983.5006,112524.8831,106577.0405,111187.3536,27776108494.0,BTC
2023-08-23,111194.5149,113347.638,109322.7779,110802.324,19582528875.0,BTC
2023-08-24,110025.3374,119696.0063,107729.9088,117746.3427,28914682383.0,BTC
2023-08-25,116939.0829,119756.8603,113044.9393,114482.7545,40358242156.0,BTC
2023-08-26,113504.8392,125496.8099,111356.9615,123515.1343,32404957329.0,BTC
2023-08-27,124698.2793,126324.952,121607.1718,123343.9827,32033375235.0,BTC
2023-08-28,123969.2766,124487.3808,114805.503,116185.088,16195693022.0,BTC
2023-08-29,115994.5075,119356.6783,115478.0636,116846.9421,26253057840.0,BTC
2023-08-30,115910.385,116278.6672,111462.5262,113586.0525,19134586125.0,BTC
2023-08-31,113865.7873,118826.9335,113175.0701,117703.3823,28972918612.0,BTC
2023-09-01,117076.4716,118989.5999,112339.371,114555.2848,34982506728.0,BTC
2023-09-02,113700.2483,116178.72,111252.8347,112462.2758,30294823637.0,BTC
2023-09-03,111623.5557,112880.5491,101716.6635,103913.324,41828686136.0,BTC
2023-09-04,103094.0641,104449.4785,101432.7852,101988.5205,37234166289.0,BTC
2023-09-05,102878.193,104248.9861,91942.3384,92144.4386,7835917924.0,BTC
2023-09-06,92786.1383,93976.7315,85060.6659,86239.9401,36973104319.0,BTC
2023-09-07,86223.2311,90964.5179,85789.2348,89065.3908,10735328278.0,BTC
2023-09-08,89051.0121,93439.4191,87334.1169,92081.535,15327154388.0,BTC
2023-09-09,92622.8917,94958.4641,91049.8858,93769.8759,21890955151.0,BTC
2023-09-10,94612.4567,95399.8587,88178.2883,90064.912,20469514987.0,BTC
2023-09-11,89994.0719,90747.3318,87739.6629,89911.5831,31879661013.0,BTC
2023-09-12,90004.5739,90864.7849,88642.1978,89924.9534,9432771418.0,BTC
2023-09-13,90762.1869,91674.9244,84069.3944,85680.4051,21922257634.0,BTC
2023-09-14,86125.1209,91834.9556,85438.11,91292.3398,11256309778.0,BTC
2023-09-15,90418.0327,95794.9373,89841.2345,94747.5607,36492983237.0,BTC
2023-09-16,94188.5107,95959.9978,91670.7945,93900.4899,9600793867.0,BTC
2023-09-17,94562.5684,95106.938,93657.2912,94034.7889,48379822183.0,BTC
2023-09-18,93694.8067,97047.8373,91637.2023,94889.8634,16145768464.0,BTC
2023-09-19,94279.7592,95489.6252,85111.4121,87118.0436,24229035156.0,BTC
2023-09-20,87855.5606,89092.1972,84646.4045,86244.1797,28204906413.0,BTC
2023-09-21,86593.294,88049.2427,83728.3346,83834.0487,38600378231.0,BTC
2023-09-22,83082.9354,83392.6275,78402.031,80404.5843,13814345916.0,BTC
2023-09-23,81207.7629,82852.5911,78998.3951,79484.7342,9613971250.0,BTC
2023-09-24,78930.3509,86415.7107,77669.3051,85744.146,26189680212.0,BTC
2023-09-25,86183.6878,89339.0486,84189.3634,88109.7517,35221993331.0,BTC
2023-09-26,88351.8816,90140.4614,84858.9516,86047.0034,23290639272.0,BTC
2023-09-27,85808.939,88485.3776,85467.6247,88167.8315,18877198689.0,BTC
2023-09-28,88189.4513,94720.6627,87307.7505,93533.0737,31771075538.0,BTC
2023-09-29,94367.7383,98716.6973,93232.0428,97266.0218,38638498394.0,BTC
2023-09-30,96558.0346,99593.9349,94502.7837,97539.1848,40176505043.0,BTC
2023-10-01,97151.3214,97828.9952,93427.6915,94953.0775,24069370523.0,BTC
2023-10-02,94777.2394,100221.8592,92535.0215,97808.1814,10767604427.0,BTC
2023-10-03,97108.2296,99693.439,96139.1078,99467.8637,116431836804.0,BTC
2023-10-04,99590.3971,103836.682,97573.1506,103309.8504,49349803048.0,BTC
2023-10-05,102935.4913,107752.7055,100881.1899,106134.7958,17781982176.0,BTC
2023-10-06,105361.3419,111450.0127,104490.8843,110951.277,40560262732.0,BTC
2023-10-07,111268.1684,113469.7089,108246.1388,108517.4815,16324751318.0,BTC
2023-10-08,107960.6623,117159.0747,105803.9695,114725.444,31707670722.0,BTC
2023-10-09,113744.5927,117785.1015,111999.8226,115716.2431,28011741533.0,BTC
2023-10-10,114768.3395,129291.9361,112611.3116,126292.6674,34358852502.0,BTC
2023-10-11,125881.49,127222.6629,119808.9494,122726.2275,14684108013.0,BTC
2023-10-12,122483.1568,133291.6431,121692.9153,132048.1412,24877242271.0,BTC
2023-10-13,132848.8032,133813.8691,130696.2844,133190.2843,14956919702.0,BTC
2023-10-14,133985.3065,136393.4887,126985.9976,129634.5397,20743681658.0,BTC
2023-10-15,129288.9909,129746.5861,125803.7874,127064.6553,19293138324.0,BTC
2023-10-16,127264.3093,130175.1245,123936.687,125404.118,48497578559.0,BTC
2023-10-17,124587.7334,128984.8253,123994.1323,127696.5105,49128183387.0,BTC
2023-10-18,128633.3469,133502.8026,128257.0972,130570.7894,47715126720.0,BTC
2023-10-19,129512.7722,131333.5953,126578.9354,127500.4797,33534396550.0,BTC
2023-10-20,126650.7842,129974.1049,125673.3786,127408.3438,50702208461.0,BTC
2023-10-21,126353.7487,141136.997,123722.4897,139445.325,43256581014.0,BTC
2023-10-22,139778.8297,152522.4135,139089.8586,149984.1171,8358248531.0,BTC
2023-10-23,149130.5962,153398.4842,148450.0972,152803.8383,25039377566.0,BTC
2023-10-24,154275.0992,154789.9216,150380.0454,153093.8516,46241192301.0,BTC
2023-10-25,153517.0778,155360.5767,153099.6558,153913.7619,26057147588.0,BTC
2023-10-26,154193.4733,160611.4899,151284.766,157978.6999,17370786777.0,BTC
2023-10-27,157550.7875,160898.479,148305.188,151381.4674,28190322544.0,BTC
2023-10-28,152175.274,154933.6908,146799.8767,149798.8075,46779367356.0,BTC
2023-10-29,150004.9689,153278.8807,137658.4073,139702.1393,24364188277.0,BTC
2023-10-30,138704.0671,143577.251,138404.5853,142106.9511,32150275157.0,BTC
2023-10-31,141594.5727,149255.7952,141049.4359,146066.5267,18011887654.0,BTC
2023-11-01,146722.5346,147966.1981,142286.0054,143175.0989,22220609241.0,BTC
2023-11-02,143010.8909,154940.7672,142105.6071,153005.7944,15099346407.0,BTC
2023-11-03,152626.9229,154125.1351,143572.3539,145371.6599,8810347527.0,BTC
2023-11-04,146269.4737,147685.719,135043.1365,136741.1729,13734248588.0,BTC
2023-11-05,136132.737,141309.0245,135093.3404,138077.7409,38955334208.0,BTC
2023-11-06,138290.8961,146716.9022,134930.868,144328.9393,27527191122.0,BTC
2023-11-07,144460.9993,156444.309,141131.9496,154952.7076,82676106500.0,BTC
2023-11-08,154002.3493,157670.3577,149730.8037,152040.4827,17996720518.0,BTC
2023-11-09,150634.3097,162032.9825,148813.7844,159134.7638,24395368762.0,BTC
2023-11-10,159162.4723,160250.346,157792.7661,158925.2647,20226547695.0,BTC
2023-11-11,158800.3881,160050.261,154816.2334,157824.5088,19928856777.0,BTC
2023-11-12,158282.95,166564.7456,157458.0441,163841.1612,17318220648.0,BTC
2023-11-13,163099.5059,172572.8262,161356.0058,168442.5918,23292024508.0,BTC
2023-11-14,169149.1649,169348.1838,155717.5633,157698.7424,25976190283.0,BTC
2023-11-15,159025.8431,171907.0801,157113.2813,167838.3333,19355837352.0,BTC
2023-11-16,167698.0366,182120.6591,166216.6988,177907.7311,24286531804.0,BTC
2023-11-17,176983.4827,179156.0087,170907.5364,173346.3156,17310572197.0,BTC
2023-11-18,173631.1055,177990.8646,169974.8669,176304.95,47603852236.0,BTC
2023-11-19,176883.2733,181697.6277,176432.6725,180055.3734,25182021932.0,BTC
2023-11-20,181539.7772,183189.1123,177173.0234,182092.1235,36030872423.0,BTC
2023-11-21,183796.0125,187904.9697,176100.7558,177985.1136,32723494412.0,BTC
2023-11-22,178092.091,178389.1816,169784.012,173086.5458,74546513466.0,BTC
2023-11-23,173284.7362,176546.5205,169790.2109,172952.7547,17734610990.0,BTC
2023-11-24,173177.4294,182305.4638,170567.2944,181739.2708,37822540420.0,BTC
2023-11-25,183522.6519,187418.562,181128.8821,185992.1165,42709273518.0,BTC
2023-11-26,185357.9965,187503.418,182362.3121,183174.3601,35995993744.0,BTC
2023-11-27,182088.1768,193421.7111,177797.1405,189265.3185,29798514959.0,BTC
2023-11-28,190736.2858,192433.4136,165043.1742,167974.3085,35642975333.0,BTC
2023-11-29,166455.0863,177997.2926,165715.6475,176330.346,25244415240.0,BTC
2023-11-30,175963.771,176980.8003,161527.5306,163954.8726,36259510758.0,BTC
2023-12-01,164813.7809,166976.5948,161319.8077,161526.4172,22565845293.0,BTC
2023-12-02,161414.2453,161801.2695,151269.0429,154152.5302,13865643353.0,BTC
2023-12-03,155532.3961,158550.4048,143327.2417,146037.8662,22399555137.0,BTC
2023-12-04,146303.0842,156189.4596,145950.5954,153380.3326,25521457085.0,BTC
2023-12-05,154222.8588,156457.7754,148676.4865,150441.9387,41990998513.0,BTC
2023-12-06,149282.7594,153308.0965,147447.8961,152693.1548,40327084933.0,BTC
2023-12-07,154124.8507,156070.0782,148859.9991,152438.2688,79934893957.0,BTC
2023-12-08,152595.8533,158865.8972,152431.7185,155569.9444,10059280950.0,BTC
2023-12-09,156835.205,157711.8842,154522.4764,156119.5334,17566419267.0,BTC
2023-12-10,155825.137,156134.6021,145507.9579,147973.9552,38995752785.0,BTC
2023-12-11,149302.1413,155490.5766,148477.2742,154343.3223,14267728995.0,BTC
2023-12-12,152970.7774,155099.3511,147696.4291,151220.9043,41815217177.0,BTC
2023-12-13,151667.0658,155345.6997,140578.9382,141693.3577,32127692324.0,BTC
2023-12-14,142896.7838,144813.1962,136120.9824,139210.1182,14614752962.0,BTC
2023-12-15,139467.6387,150177.4672,138064.8467,148311.7303,26034357196.0,BTC
2023-12-16,146858.4147,154622.3637,144918.6985,153749.6542,23377773476.0,BTC
2023-12-17,153517.0987,156303.8495,149967.3622,151560.1034,32412858057.0,BTC
2023-12-18,150950.6079,152589.8701,146443.5593,149397.9341,21978519326.0,BTC
2023-12-19,148566.6227,151498.0364,144463.481,147437.5612,24144560055.0,BTC
2023-12-20,146199.2727,162916.6914,142579.2707,160923.3537,26941687376.0,BTC
2023-12-21,162064.35,166420.2321,158216.2922,163574.6525,26253240059.0,BTC
2023-12-22,164499.9898,170153.3301,163542.2662,166605.9138,11333514731.0,BTC
2023-12-23,167756.5941,177236.8312,167511.3789,174025.7246,25635796472.0,BTC
2023-12-24,172827.3577,176960.7101,169385.1821,175832.5771,18761848770.0,BTC
2023-12-25,174308.6707,178660.3667,169736.188,173982.1148,32690443086.0,BTC
2023-12-26,175148.6442,176859.637,171776.295,172605.0112,39364208183.0,BTC
2023-12-27,174076.2721,174288.359,168146.4507,172138.3577,26592141225.0,BTC
2023-12-28,171278.901,174854.6133,170648.3433,171921.0268,78006217784.0,BTC
2023-12-29,170849.9583,180912.084,170545.1406,177309.3001,16326074681.0,BTC
2023-12-30,176488.7089,180038.5559,172441.2557,177749.8799,26777234420.0,BTC
2023-12-31,176485.8525,185488.1486,173488.86,183359.4211,107550725608.0,BTC
2024-01-01,183439.479,186201.2895,178261.1254,182793.6973,37195062216.0,BTC
2024-01-02,182304.8572,183869.956,181050.3046,183453.4318,40677981443.0,BTC
2024-01-03,185123.5007,186375.6091,165827.9427,168736.1798,29189913297.0,BTC
2024-01-04,167571.3649,177084.239,166185.2669,175409.316,13224657118.0,BTC
2024-01-05,175620.2141,179863.347,173001.0125,178034.0292,23486654875.0,BTC
2024-01-06,176533.2375,189824.4264,172449.8641,185710.8942,25196994533.0,BTC
2024-01-07,186479.0078,190783.1141,161446.1224,164489.7743,42059751885.0,BTC
2024-01-08,165745.5188,183863.1206,164543.7839,179622.9881,9406034390.0,BTC
2024-01-09,178137.9362,181673.8773,175438.6636,178626.5617,18195437662.0,BTC
2024-01-10,177522.8716,190931.8492,175018.9136,187193.1661,24489133324.0,BTC
2024-01-11,186450.6167,188355.4815,178441.4376,179247.0476,16373409944.0,BTC
2024-01-12,177875.8143,185271.9507,177359.6463,183975.3006,39714324038.0,BTC
2024-01-13,184275.5072,186819.1588,174184.3105,176065.8476,44647388084.0,BTC
2024-01-14,176147.8459,176817.5511,167806.8988,171564.5812,19412025116.0,BTC
2024-01-15,171691.0557,190348.2717,168669.3706,185981.8484,29936321899.0,BTC
2024-01-16,185043.8022,185390.2372,180390.9578,184553.6891,32169530653.0,BTC
2024-01-17,185397.077,187381.747,182414.1311,186302.6682,61023762925.0,BTC
2024-01-18,184861.5471,195373.0558,182392.1203,193294.5989,25168696178.0,BTC
2024-01-19,193452.4319,201495.008,189413.1986,197420.1272,33750063802.0,BTC
2024-01-20,197640.7277,202266.0641,194654.0652,198730.9058,40360107236.0,BTC
2024-01-21,197293.6743,205288.4131,194845.6811,201861.1409,12428262161.0,BTC
2024-01-22,203503.7519,226740.8073,198833.2715,223368.6385,45611691558.0,BTC
2024-01-23,223144.3942,227418.1774,221571.4293,222895.601,40646157608.0,BTC
2024-01-24,221859.8873,227294.2759,221098.0927,224853.6317,24834244000.0,BTC
2024-01-25,226635.6269,239172.1608,225641.9505,235068.5442,15424921929.0,BTC
2024-01-26,233843.2252,249031.6713,229406.8937,246314.5157,19098102570.0,BTC
2024-01-27,245430.5795,260081.4975,241039.3951,258983.541,11082567346.0,BTC
2024-01-28,258189.5946,271138.3942,257271.5342,266105.0566,68728979712.0,BTC
2024-01-29,267471.7149,269870.4057,251898.448,253708.2473,43160650705.0,BTC
2024-01-30,252421.1765,272490.572,246908.5577,271806.1419,19009201906.0,BTC
2024-01-31,273756.3236,278194.1323,254204.252,259107.3856,47667748490.0,BTC
2024-02-01,259912.8778,264232.1628,258807.1231,262500.5774,91179520107.0,BTC
2024-02-02,261499.7602,266117.6262,248129.9805,254391.3161,11984702552.0,BTC
2024-02-03,254612.5573,255311.6394,252251.0301,253783.0797,13296368290.0,BTC
2024-02-04,252350.6306,261828.5082,250906.4509,257388.832,56163644059.0,BTC
2024-02-05,258222.0528,263452.3391,256779.2641,260964.6375,30777661153.0,BTC
2024-02-06,259893.1239,269618.3827,258045.1657,265710.0247,11831866215.0,BTC
2024-02-07,265493.9812,290296.4492,264781.9588,284428.3722,15796205321.0,BTC
2024-02-08,284684.8323,294878.7574,283739.2706,289985.2024,22523104280.0,BTC
2024-02-09,291196.7606,297244.8786,285840.558,287112.8421,21381832268.0,BTC
2024-02-10,286625.3657,300007.1185,282471.2342,299066.8054,17105336236.0,BTC
2024-02-11,300695.3291,315365.8647,299150.3413,314481.3388,15325305352.0,BTC
2024-02-12,314026.4043,318832.7462,291941.0198,298767.3599,18002869324.0,BTC
2024-02-13,301525.2439,312694.1367,297313.2939,306450.43,21948993938.0,BTC
2024-02-14,304756.3876,323092.4616,299657.9102,315704.0639,27952769476.0,BTC
2024-02-15,318506.0898,318853.8751,305862.0599,311876.6013,13731325594.0,BTC
2024-02-16,314611.4325,332214.3385,307601.2111,330526.6486,42990318831.0,BTC
2024-02-17,330375.3323,338591.6155,325690.3256,328548.6592,27771972953.0,BTC
2024-02-18,325749.9169,338587.9661,320795.0853,330385.1726,31711203553.0,BTC
2024-02-19,329092.0952,330104.0469,319899.6963,328090.7172,10437738907.0,BTC
2024-02-20,327759.8925,335328.2766,324067.8623,328403.9702,16996465617.0,BTC
2024-02-21,326197.5131,328756.3624,311846.5287,313720.0141,19489871131.0,BTC
2024-02-22,316265.8946,323983.4441,289658.4824,295396.5752,21015969000.0,BTC
2024-02-23,293109.2636,322864.4715,290256.2949,315951.2687,36755097917.0,BTC
2024-02-24,313832.6948,317384.0099,299478.875,305001.1699,21202756032.0,BTC
2024-02-25,307985.789,308698.431,287827.1713,292649.935,57760529473.0,BTC
2024-02-26,292543.9967,296369.0695,262765.957,267423.8221,33979630861.0,BTC
2024-02-27,269770.302,275252.6391,259226.3794,260420.6883,30162630385.0,BTC
2024-02-28,260683.9491,266111.7324,242052.3131,246417.8283,11054840456.0,BTC
2024-02-29,246257.1014,266165.0088,245783.9614,264090.8627,15901316561.0,BTC
2024-03-01,263102.3422,276539.3149,259851.3476,275615.1582,22731585809.0,BTC
2024-03-02,275247.2171,280805.1754,265901.0342,267843.5989,11824249801.0,BTC
2024-03-03,267448.8954,297161.0034,262794.0145,294507.8116,14451029568.0,BTC
2024-03-04,292950.2537,314175.1539,291669.4961,306997.5227,24165841651.0,BTC
2024-03-05,308285.5926,312161.7923,299138.1749,302928.4867,33894190209.0,BTC
2024-03-06,301094.2103,302938.3821,270428.9053,272822.5872,18921721325.0,BTC
2024-03-07,272304.2303,307486.0659,266078.33,300468.0148,38092769544.0,BTC
2024-03-08,302896.4793,304337.2674,278925.8298,283519.0352,25291637668.0,BTC
2024-03-09,284194.4989,285565.873,264199.2321,264667.0226,12852306112.0,BTC
2024-03-10,265191.1217,277116.6195,260004.5686,276364.4527,8413957708.0,BTC
2024-03-11,278749.4248,313260.7286,277007.5128,306277.0475,12346188715.0,BTC
2024-03-12,308785.9876,329973.6653,301599.2288,324709.0449,37354492900.0,BTC
2024-03-13,327365.2012,340568.7326,319791.6393,332591.0702,9703578510.0,BTC
2024-03-14,331878.2549,342917.87,328185.6879,341106.0412,29213217304.0,BTC
2024-03-15,344230.4317,358283.9657,336309.6722,353660.302,11624421273.0,BTC
2024-03-16,356177.8342,369399.7073,348921.8331,365224.3617,44434203538.0,BTC
2024-03-17,362968.0467,376864.4201,356207.441,369674.1324,17534322506.0,BTC
2024-03-18,368355.7736,375927.5913,367485.2386,371406.9422,34507391279.0,BTC
2024-03-19,374613.9031,376848.447,364465.0536,370542.9748,25427396286.0,BTC
2024-03-20,370250.8576,378625.2818,358138.3801,359100.7237,13786253287.0,BTC
2024-03-21,358264.503,362850.9015,353759.7915,354998.8547,17001059661.0,BTC
2024-03-22,353079.8465,355124.0795,322764.2618,330732.6606,10297395682.0,BTC
2024-03-23,331681.0016,334102.3548,321645.5045,329468.2901,35263284055.0,BTC
2024-03-24,331784.3809,335962.7373,311416.4633,316163.4372,18400616863.0,BTC
2024-03-25,319185.0345,321040.6333,295946.258,301934.0255,16339233818.0,BTC
2024-03-26,301205.5529,311271.8778,298123.7226,304315.2252,19074882018.0,BTC
2024-03-27,303779.3051,330294.2323,296538.1608,322733.9131,29337261172.0,BTC
2024-03-28,323479.7681,336179.4065,318521.7711,335525.3401,12371607440.0,BTC
2024-03-29,336526.2387,342500.8223,311159.18,314202.1151,18257001902.0,BTC
2024-03-30,313744.0866,315027.3333,300820.1243,301500.6209,21760992136.0,BTC
2024-03-31,301350.901,316448.9063,299359.3626,313746.2272,9348475602.0,BTC
2024-04-01,315703.8013,322589.8226,298488.9211,301153.4679,24735845718.0,BTC
2024-04-02,298424.8032,302779.3431,296421.3919,298415.0799,20742642643.0,BTC
2024-04-03,300697.926,305934.0065,298612.7216,305481.0023,19468093921.0,BTC
2024-04-04,305320.767,308899.8994,286109.3225,293394.2078,19642960687.0,BTC
2024-04-05,293633.4158,299870.5648,291244.1529,294784.003,43309304809.0,BTC
2024-04-06,297472.3156,301563.2021,274509.859,278805.3378,26734611395.0,BTC
2024-04-07,277679.8026,278800.28,270633.6975,271933.1824,30970862719.0,BTC
2024-04-08,271183.6345,280338.5809,267468.3086,275692.8061,31009916312.0,BTC
2024-04-09,273270.4758,276254.6492,254863.7529,257928.2609,13210797595.0,BTC
2024-04-10,257598.355,267808.4288,256276.9267,262823.1642,27155447071.0,BTC
2024-04-11,265108.7903,270686.4042,261429.856,262685.2741,12526758553.0,BTC
2024-04-12,261651.3879,271973.4696,258065.9639,268932.7147,22316422022.0,BTC
2024-04-13,271237.5098,275605.1391,268798.782,271555.2481,23289370339.0,BTC
2024-04-14,273790.5654,290328.0415,271029.7094,287654.3279,32174259296.0,BTC
2024-04-15,286795.0624,292163.1248,283297.6845,289257.9753,34197242308.0,BTC
2024-04-16,286366.7898,288311.1814,278489.0419,284173.1982,36437029686.0,BTC
2024-04-17,282920.9826,287321.3598,279271.9591,285722.3115,18386311233.0,BTC
2024-04-18,287811.7704,294390.8618,281158.9639,292404.7339,47698788156.0,BTC
2024-04-19,292701.177,299131.9289,292124.6176,293093.3153,17189349236.0,BTC
2024-04-20,294808.8636,299375.8285,289816.7226,293681.5132,14747241966.0,BTC
2024-04-21,294660.6993,296965.8061,282113.8246,285234.6688,20947785675.0,BTC
2024-04-22,285729.6531,289071.9802,276117.0971,277485.978,20827106515.0,BTC
2024-04-23,277695.1587,282395.7028,260071.632,261690.1004,10840519710.0,BTC
2024-04-24,261139.5425,286378.2821,255554.9854,281728.3205,22932640790.0,BTC
2024-04-25,283021.5742,283442.7629,262098.7099,267468.2715,34405429795.0,BTC
2024-04-26,267399.1713,273302.826,256666.1492,259874.528,24637449480.0,BTC
2024-04-27,259824.8872,260831.4288,250779.2472,252226.0791,36834443999.0,BTC
2024-04-28,250949.6407,267883.4392,250161.6039,261965.4562,25396759979.0,BTC
2024-04-29,262893.3053,268068.1973,253161.276,258817.9094,35301048394.0,BTC
2024-04-30,259340.5,273322.2272,255953.9244,272824.8268,21048806212.0,BTC
2024-05-01,272088.4593,275184.4156,262630.6523,265295.241,20730556049.0,BTC
2024-05-02,263037.1987,272017.0544,257614.1616,268502.729,64651417907.0,BTC
2024-05-03,268807.2608,273839.0887,254929.2122,259323.5478,41695954199.0,BTC
2024-05-04,260698.5154,287089.7365,257210.4809,283857.6173,45238503062.0,BTC
2024-05-05,282778.0904,283643.1263,263963.7367,270127.3815,54002903562.0,BTC
2024-05-06,272413.868,278549.758,266434.5096,273747.4869,43874886615.0,BTC
2024-05-07,275584.7252,281792.363,270260.2065,281216.4704,10459282252.0,BTC
2024-05-08,283408.5471,286581.66,277693.2109,286232.4641,26458382342.0,BTC
2024-05-09,284868.1162,285610.9914,277188.5893,284098.8413,31449177359.0,BTC
2024-05-10,282648.4888,288910.7525,278394.1055,282638.7954,30822834801.0,BTC
2024-05-11,282118.9687,284827.835,278567.3252,283244.3132,27915095329.0,BTC
2024-05-12,285556.0609,291354.2727,274990.636,281585.3894,34766057780.0,BTC
2024-05-13,283880.103,294462.1512,280421.5538,293306.6538,60469053697.0,BTC
2024-05-14,295532.6324,325428.5278,291563.0021,321938.5303,22981357956.0,BTC
2024-05-15,320808.5689,328406.2586,308851.9499,314582.3773,21239647007.0,BTC
2024-05-16,314336.1771,319714.8797,290813.0724,297083.7981,58958254371.0,BTC
2024-05-17,299263.5329,304060.794,293425.4078,296073.1054,23810177921.0,BTC
2024-05-18,293860.1572,337875.1256,287448.651,330053.3123,17264127119.0,BTC
2024-05-19,332915.4893,339000.8612,316989.1091,319194.2533,38524255046.0,BTC
2024-05-20,317400.7593,346024.1549,314172.0054,342045.1575,21094162028.0,BTC
2024-05-21,345208.1538,375337.2903,338817.7869,367126.3996,28069387283.0,BTC
2024-05-22,369496.2758,374462.2223,353803.2993,358796.5432,36566367042.0,BTC
2024-05-23,360446.2116,371577.1829,356878.2485,367584.3386,10458364194.0,BTC
2024-05-24,369049.6248,400835.4923,360283.6578,393722.1444,23415844821.0,BTC
2024-05-25,391851.3034,394516.8124,382421.6221,387618.682,43947498981.0,BTC
2024-05-26,390617.5447,394555.1031,381740.2714,384433.8387,24324562558.0,BTC
2024-05-27,388214.2545,395780.7472,367782.6559,375268.2504,15763061646.0,BTC
2024-05-28,375279.0692,377758.5359,354261.2143,359718.3348,35369060523.0,BTC
2024-05-29,357762.1892,366038.4306,346372.503,350146.5094,35772179943.0,BTC
2024-05-30,349305.6276,353862.8273,329215.516,332701.6605,18143614756.0,BTC
2024-05-31,332734.4835,335022.5745,330906.3037,333278.2343,102620849169.0,BTC
2024-06-01,333556.5904,334939.4882,320635.3886,322769.6154,15537922359.0,BTC
2024-06-02,322888.3922,327259.5529,322053.9511,326052.3046,21072416592.0,BTC
2024-06-03,323988.9128,326278.3418,300862.1355,305518.4578,46826473640.0,BTC
2024-06-04,305251.5374,311466.7684,299577.8385,309886.8295,19492690773.0,BTC
2024-06-05,309943.3119,322480.9309,306744.6151,321023.8377,58814606238.0,BTC
2024-06-06,323834.11,331248.0036,294648.0706,295325.6023,32487522122.0,BTC
2024-06-07,293817.7619,301339.5821,288603.8601,300091.9297,23721741040.0,BTC
2024-06-08,297146.8893,319737.8506,290046.7605,316065.97,33962982981.0,BTC
2024-06-09,316343.3364,319230.0632,296401.4032,300499.4834,40680096376.0,BTC
2024-06-10,301472.5102,326146.4664,299864.5368,322464.8297,29028401565.0,BTC
2024-06-11,325080.5492,329560.3941,321103.6411,328288.5258,38368796404.0,BTC
